Invoice Date,Quarter,Financial Year,Department,Generic Name,Strength In MG,Final Country,Pharmacopoeia,Total Qty,Wastage,API Requirement in KG,Market
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
8-May-21,1,2021,IMD,MEROPENEM,500,INDIA,IP,6000,1.41,4.23,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
8-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
8-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
9-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
9-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
9-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
9-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
10-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
10-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,500,1.41,0.3525,Tender
10-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-May-21,1,2021,Sales Team,MEROPENEM,1000,NEPAL,IP,30000,1.41,42.3,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,9000,1.41,12.69,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
10-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,90,1.41,0.1269,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,4778,1.41,6.73698,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,125,INDIA,IP,120,1.41,0.02115,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
11-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,5000,1.41,7.05,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
12-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,170,1.41,0.2397,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,56,1.41,0.03948,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1500,1.41,2.115,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,110,1.41,0.1551,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,250,INDIA,IP,108,1.41,0.03807,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
13-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,500,KENYA,USP,200,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,350,1.41,0.4935,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
14-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
14-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
14-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
14-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
14-May-21,1,2021,GBU,MEROPENEM,125,INDIA,IP,408,1.41,0.07191,Tender
14-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
14-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
14-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
14-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
14-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1500,1.41,2.115,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,600,1.41,0.846,Tender
15-May-21,1,2021,GBU,MEROPENEM,125,INDIA,IP,60,1.41,0.01058,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,4700,1.41,6.627,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,700,1.41,0.987,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
15-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,70,1.41,0.0987,Tender
15-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
16-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
16-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
17-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
17-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1500,1.41,2.115,Tender
17-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
17-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
17-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1100,1.41,1.551,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,360,1.41,0.06345,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
18-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
18-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,150,1.41,0.02644,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,250,INDIA,IP,150,1.41,0.05288,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
19-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,3000,1.41,2.115,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,50,1.41,0.00881,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,10,1.41,0.0141,Tender
19-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,500,1.41,0.3525,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Tender
19-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
19-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2500,1.41,3.525,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
20-May-21,1,2021,IMD,MEROPENEM,1000,INDIA,IP,8000,1.41,11.28,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,750,1.41,1.0575,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
20-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,500,1.41,0.3525,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
20-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
20-May-21,1,2021,Sales Team,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Tender
21-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
21-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,1000,1.41,0.705,Tender
21-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,8,1.41,0.01128,Tender
21-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,2,1.41,0.00282,Other
21-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
21-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,50,1.41,0.00881,Tender
21-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
21-May-21,1,2021,IMD,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
21-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
21-May-21,1,2021,GBU,MEROPENEM,500,INDIA,IP,140,1.41,0.0987,Tender
21-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,500,SAUDI ARABIA,EP,10000,1.41,7.05,Tender
21-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,1000,SAUDI ARABIA,EP,7700,1.41,10.857,Tender
22-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Tender
22-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
22-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,600,1.41,0.846,Tender
22-May-21,1,2021,Sales Team,MEROPENEM,500,INDIA,IP,996,1.41,0.70218,Tender
22-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
22-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,560,1.41,0.7896,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
24-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Tender
24-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
25-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,90,1.41,0.1269,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Private
25-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,1070,1.41,1.5087,Private
25-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,140,1.41,0.1974,Private
25-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Private
25-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Private
25-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
25-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
25-May-21,1,2021,I.B.(VPG-GERMANY),MEROPENEM,500,ITALY,EP,147480,1.41,103.9734,Private
25-May-21,1,2021,I.B.(VPG-GERMANY),MEROPENEM,1000,ITALY,EP,294930,1.41,415.8513,Tender
26-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
26-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
26-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
26-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
26-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
26-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
26-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,1000,PERU,USP,101000,1.41,142.41,Private
26-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,500,ZIMBABWE,EP,1500,1.41,1.0575,Private
26-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,1000,ZIMBABWE,USP,3000,1.41,4.23,Private
27-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
27-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,1404,1.41,0.24746,Tender
27-May-21,1,2021,Sales Team,MEROPENEM,125,INDIA,IP,48,1.41,0.00846,Private
27-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Private
27-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
27-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Private
28-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
28-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Private
28-May-21,1,2021,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
28-May-21,1,2021,Sales Team,MEROPENEM,500,INDIA,IP,450,1.41,0.31725,Private
28-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Private
28-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
29-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,140,1.41,0.1974,Tender
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
29-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Private
29-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
29-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Private
29-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,1000,VENEZUELA,USP,50000,1.41,70.5,Private
29-May-21,1,2021,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Tender
29-May-21,1,2021,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Private
29-May-21,1,2021,IMD,MEROPENEM,500,INDIA,IP,2000,1.41,1.41,Tender
31-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-May-21,1,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Private
31-May-21,1,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-May-21,1,2021,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
31-May-21,1,2021,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Private
31-May-21,1,2021,IMD,MEROPENEM,500,INDIA,IP,1000,1.41,0.705,Private
31-May-21,1,2021,I.B. (VRL-INDIA),MEROPENEM,500,PERU,USP,100000,1.41,70.5,Tender
